condition,model,test_case_id,problem,recipe,category,difficulty,cause_accuracy,solution_appropriateness,scientific_accuracy,overall
full_system,LLaMA 3.1 8B,48,My blind-baked crust puffs up despite pie weights.,Blind-Baked Pie Crust,baking,medium,0.0,0.2222222222222222,0.75,0.2389
full_system,LLaMA 3.1 8B,49,The edges of my pie crust brown too quickly.,Double-Crust Fruit Pie,baking,easy,0.0,0.6666666666666666,0.75,0.4167
full_system,LLaMA 3.1 8B,50,My lattice top collapsed into the filling during baking.,Lattice-Top Fruit Pie,baking,medium,0.16666666666666666,0.625,0.0,0.3167
full_system,LLaMA 3.1 8B,51,My fruit pie filling never sets even after cooling.,Apple Pie,starch cookery,medium,0.25,0.25,0.0,0.2
full_system,LLaMA 3.1 8B,52,My pie crust looks dull and pale.,Hand Pie Crust,substitution,easy,0.16666666666666666,0.8333333333333334,1.0,0.6
full_system,LLaMA 3.1 8B,53,Bottom crust is fully baked but tastes tough.,Single-Crust Pie,baking,medium,0.3333333333333333,0.125,0.5,0.2833
full_system,LLaMA 3.1 8B,54,My crimped edges lost their shape in the oven.,Decorative Pie Crust,baking,easy,0.2,0.3333333333333333,0.0,0.2133
full_system,LLaMA 3.1 8B,55, My fruit boiled over and burned on the oven floor.,Berry Pie,baking,medium,0.0,0.2222222222222222,0.0,0.0889
full_system,LLaMA 3.1 8B,56,My pie filling is cloudy instead of glossy.,Cherry Pie,substitution,medium,0.0,0.0,0.0,0.0
full_system,LLaMA 3.1 8B,57,My pie leaks butter during baking.,All-Butter Pie Crust,baking,easy,0.2,0.2857142857142857,0.8571428571428571,0.3657
full_system,LLaMA 3.1 8B,58,The bottom crust is greasy instead of crisp.,Custard Pie,baking,medium,0.5,0.4444444444444444,1.0,0.5778
full_system,LLaMA 3.1 8B,59,My pie filling bubbles unevenly.,Apple Pie,baking,easy,0.2,0.375,0.5,0.33
full_system,LLaMA 3.1 8B,60,My crust blistered and formed bubbles after baking.,Blind-Baked Pie Crust,baking,easy,0.0,0.14285714285714285,0.25,0.1071
full_system,LLaMA 3.3 70B,1,My hollandaise sauce is thin and won't thicken up.,Hollandaise Sauce,sauce emulsions,medium,0.15384615384615385,0.35714285714285715,0.5454545454545454,0.3135
full_system,LLaMA 3.3 70B,2,My steak is gray and has no crust after searing.,Pan-Seared Ribeye Steak,protein cookery,easy,0.25,0.125,0.6666666666666666,0.2833
full_system,LLaMA 3.3 70B,3,My chocolate ganache looks grainy and oily.,Chocolate Ganache,sauce emulsions,medium,0.2222222222222222,0.2,0.5555555555555556,0.28
full_system,LLaMA 3.3 70B,4,My hard-boiled eggs are impossible to peel.,Hard-Boiled Eggs,protein cookery,easy,0.2,0.16666666666666666,0.3,0.2067
full_system,LLaMA 3.3 70B,5,My pesto turned brown almost immediately.,Blanched Basil Pesto,sauce emulsions,easy,0.6,0.3333333333333333,0.45454545454545453,0.4642
full_system,LLaMA 3.3 70B,6,My cookies spread into one giant flat sheet.,Chocolate Chip Cookies,baking,easy,0.0,0.18181818181818182,0.4,0.1527
full_system,LLaMA 3.3 70B,7,My scrambled eggs are weeping water and are rubbery.,Scrambled Eggs,protein cookery,easy,0.38461538461538464,0.3888888888888889,0.1,0.3294
full_system,LLaMA 3.3 70B,8,My mac and cheese sauce is grainy and the cheese is clumping.,Macaroni and Cheese,starch emulsions,easy,0.15384615384615385,0.18181818181818182,0.6363636363636364,0.2615
full_system,LLaMA 3.3 70B,9,My burgers are falling apart on the grill.,Ultra-Smashed Burger,protein cookery,easy,0.08333333333333333,0.06896551724137931,0.36363636363636365,0.1336
full_system,LLaMA 3.3 70B,10,My garlic turned bitter and black in the oil.,Spaghetti Aglio e Olio,protein cookery,easy,0.5,0.5555555555555556,0.3,0.4822
full_system,LLaMA 3.3 70B,11,My mayonnaise won't emulsify; it's just oil and yellow liquid.,Immersion Blender Mayo,sauce emulsions,medium,0.23076923076923078,0.21428571428571427,0.6666666666666666,0.3114
full_system,LLaMA 3.3 70B,12,My chicken breast is dry and stringy.,Pan-Roasted Chicken Breast,protein cookery,medium,0.058823529411764705,0.3103448275862069,0.1,0.1677
full_system,LLaMA 3.3 70B,13,My stir-fry is soggy and boiling in its own juice.,Vegetable Stir-Fry,protein cookery,medium,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.2571
full_system,LLaMA 3.3 70B,14,My whipped cream is turning into lumpy butter.,Whipped Cream,sauce emulsions,easy,0.4444444444444444,0.3333333333333333,0.5454545454545454,0.4202
full_system,LLaMA 3.3 70B,15,My mashed potatoes are sticky like glue.,Mashed Potatoes,baking,easy,0.3,0.36363636363636365,0.4,0.3455
full_system,LLaMA 3.3 70B,16,My chocolate chips seized into a dry clump in the microwave.,Microwave Chocolate Ganache,sauce emulsions,easy,0.5555555555555556,0.125,0.4444444444444444,0.3611
full_system,LLaMA 3.3 70B,17,My vinaigrette separates the second I stop shaking it.,Vinaigrette,sauce emulsions,easy,0.1111111111111111,0.16666666666666666,0.5,0.2111
full_system,LLaMA 3.3 70B,18,My rice is mushy and stuck together.,White Rice,starch cookery,easy,0.26666666666666666,0.18181818181818182,0.6,0.2994
full_system,LLaMA 3.3 70B,19,My muffins have huge holes (tunnels) inside.,Blueberry Muffins,baking,easy,0.5555555555555556,0.5555555555555556,0.5454545454545454,0.5535
full_system,LLaMA 3.3 70B,20,My caramel is grainy and full of sugar crystals.,Caramel Sauce,sauce emulsions,medium,0.1111111111111111,0.0,0.6,0.1644
full_system,LLaMA 3.3 70B,21,"Chicken breast is dry, tough, and lacks the signature juicy/springy texture.",Hainanese Chicken Rice,protein cookery,medium,0.125,0.5384615384615384,0.09090909090909091,0.2836
full_system,LLaMA 3.3 70B,22,"Bottled black truffle is flavorless or ""rubbery"" when cooked on pizza.",Truffle & Mushroom Pizza,baking,easy,0.16666666666666666,0.3,0.6363636363636364,0.3139
full_system,LLaMA 3.3 70B,23,"Mushroom sauce is too thin/light and lacks a rich, glossy texture.",White wine & Mushroom Sauce,sauce emulsions,easy,0.1111111111111111,0.45454545454545453,0.36363636363636365,0.299
full_system,LLaMA 3.3 70B,24,Curry paste is overwhelmingly bitter and borderline inedible because the white lemon pith was processed into the paste instead of just the zest.,Thai Curry Paste,ingredient prep,medium,0.7,0.21052631578947367,0.5714285714285714,0.4785
full_system,LLaMA 3.3 70B,25,"The green curry is dark, oily, and the delicate herbal notes are drowned out after using coconut paste as a 1:1 substitute for milk.",Thai Green Curry,thai,medium,0.25,0.4375,0.0,0.275
full_system,LLaMA 3.3 70B,26,"The Sichuan pepper provides no numbing sensation or flavor (tastes like ""dust"") even after being ground into a fine powder",Sichuan Chilli Oil,chinese,easy,0.3333333333333333,0.3076923076923077,0.1,0.2764
full_system,LLaMA 3.3 70B,27,"The soup remains thin and watery, or the starch forms ""dumplings"" (clumps) instead of thickening the broth evenly.",Egg Drop Soup,soup,easy,0.15384615384615385,0.35294117647058826,0.4166666666666667,0.286
full_system,LLaMA 3.3 70B,28,"Monkfish cheeks are inedibly salty and slightly ""cured"" after being left in the fridge with too much salt for too long.",Pan-Seared Monkfish Cheeks,seafood,medium,0.3333333333333333,0.4,0.3,0.3533
full_system,LLaMA 3.3 70B,29,"The vegan ice cream has a grainy, ""oatmeal-like"" texture and a heavy, dense mouthfeel instead of being smooth and creamy.",Matcha Tofu Ice Cream,dessert,easy,0.2,0.2857142857142857,0.2,0.2343
full_system,LLaMA 3.3 70B,30,No instant yeast,Yeasted Banana Sandwich Bread,substitution,medium,0.0,0.5714285714285714,0.42857142857142855,0.3143
full_system,LLaMA 3.3 70B,31,"Sautéed mushrooms are rubbery, tough, and ""slimy"" instead of being tender and meaty.",Sautéed Cremini Mushrooms,ingredient prep,easy,0.3076923076923077,0.3125,0.5714285714285714,0.3624
full_system,LLaMA 3.3 70B,32,"The black sesame paste remains stuck in a crumbly, sandy texture and won't turn into a smooth, glossy liquid despite 60 minutes of processing.",Black Sesame Paste,ingredient prep,medium,0.1111111111111111,0.4166666666666667,0.1,0.2311
full_system,LLaMA 3.3 70B,33,My pie crust cracks and breaks apart while I am rolling it out.,Classic Pie Crust,baking,medium,0.16666666666666666,0.5333333333333333,0.25,0.33
full_system,LLaMA 3.3 70B,34,"The cakes fail to ""bloom"" (split open) and instead result in dense, domed tops similar to standard cupcakes due to using flour instead of arrowroot powder",Vietnamese Bánh Thuẫn,baking,hard,0.625,0.3333333333333333,0.2727272727272727,0.4379
full_system,LLaMA 3.3 70B,35,The bottom of my fruit pie is pale and soggy after baking.,Berry Pie,baking,easy,0.07692307692307693,0.18181818181818182,0.0,0.1035
full_system,LLaMA 3.3 70B,36,My cake sank in the center after taking it out of the oven.,Vanilla Layer Cake,baking,easy,0.125,0.14285714285714285,0.0,0.1071
full_system,LLaMA 3.3 70B,37,"The frosting is overly soft, soup-like, and fails to hold a peak after substituting 100% of the butter with cream cheese.",Swiss Meringue Buttercream,baking,medium,0.5,0.42857142857142855,0.5,0.4714
full_system,LLaMA 3.3 70B,38,The giant octopus legs turned out tough and rubbery despite being pre-tenderized before cooking.,Grilled Giant Octopus Legs,seafood,medium,0.21428571428571427,0.1875,0.18181818181818182,0.1971
full_system,LLaMA 3.3 70B,39,"The cookie spread is extremely grainy and ""sandy"" despite high-speed blending to the point of the mixture steaming.",Biscoff Cookie Spread,dessert,medium,0.36363636363636365,0.3333333333333333,0.18181818181818182,0.3152
full_system,LLaMA 3.3 70B,40,"Raw onions are overpowering, causing a harsh ""sulfur"" bite and a lingering aftertaste that lasts for hours.",Pico de Gallo,ingredient prep,easy,0.36363636363636365,0.7222222222222222,0.45454545454545453,0.5253
full_system,LLaMA 3.3 70B,41,"cannot find ""Lady Fingers"" in local UK/Ireland supermarkets for a Tiramisu recipe.",Tiramisu,substitution,easy,0.25,0.3125,0.0,0.225
full_system,LLaMA 3.3 70B,42,No dry milk available,No-Knead Whole Wheat Bread,substitution,medium,0.5,0.6,0.42857142857142855,0.5257
full_system,LLaMA 3.3 70B,43,cannot find lactose-free heavy cream and wants to know if melting butter into lactose-free half-and-half will work for ice cream.,Lactose-free Ice cream,substitution,medium,0.35714285714285715,0.26666666666666666,0.6363636363636364,0.3768
full_system,LLaMA 3.3 70B,44,needs a egg substitute for potato latkes that ensures they don't fall apart during frying.,Potato Latkes,substitution,easy,0.6153846153846154,0.36363636363636365,0.3333333333333333,0.4583
full_system,LLaMA 3.3 70B,45,No vegetable oil,Whole Grain Banana Bread,substitution,medium,0.0,0.36363636363636365,0.2,0.1855
full_system,LLaMA 3.3 70B,46,"making Manakish (Za'atar Flatbread) but has no pre-mixed Za'atar and is allergic to sumac, the primary acid component.",Manakish Bi Za'atar,substitution,medium,0.2727272727272727,0.5,0.36363636363636365,0.3818
full_system,LLaMA 3.3 70B,47,My pie crust shrinks down the sides while baking.,Blind-Baked Pie Crust,baking,easy,0.2857142857142857,0.5555555555555556,0.75,0.4865
full_system,LLaMA 3.3 70B,48,My blind-baked crust puffs up despite pie weights.,Blind-Baked Pie Crust,baking,medium,0.16666666666666666,0.1111111111111111,1.0,0.3111
full_system,LLaMA 3.3 70B,49,The edges of my pie crust brown too quickly.,Double-Crust Fruit Pie,baking,easy,0.0,0.6666666666666666,0.75,0.4167
full_system,LLaMA 3.3 70B,50,My lattice top collapsed into the filling during baking.,Lattice-Top Fruit Pie,baking,medium,0.16666666666666666,0.25,0.0,0.1667
full_system,LLaMA 3.3 70B,51,My fruit pie filling never sets even after cooling.,Apple Pie,starch cookery,medium,0.125,0.0,0.0,0.05
full_system,LLaMA 3.3 70B,52,My pie crust looks dull and pale.,Hand Pie Crust,substitution,easy,0.3333333333333333,0.8333333333333334,1.0,0.6667
full_system,LLaMA 3.3 70B,53,Bottom crust is fully baked but tastes tough.,Single-Crust Pie,baking,medium,0.5,0.125,0.5,0.35
full_system,LLaMA 3.3 70B,54,My crimped edges lost their shape in the oven.,Decorative Pie Crust,baking,easy,0.2,0.16666666666666666,0.0,0.1467
full_system,LLaMA 3.3 70B,55, My fruit boiled over and burned on the oven floor.,Berry Pie,baking,medium,0.14285714285714285,0.5555555555555556,0.0,0.2794
full_system,LLaMA 3.3 70B,56,My pie filling is cloudy instead of glossy.,Cherry Pie,substitution,medium,0.0,0.16666666666666666,0.0,0.0667
full_system,LLaMA 3.3 70B,57,My pie leaks butter during baking.,All-Butter Pie Crust,baking,easy,0.2,0.14285714285714285,1.0,0.3371
full_system,LLaMA 3.3 70B,58,The bottom crust is greasy instead of crisp.,Custard Pie,baking,medium,0.25,0.2222222222222222,0.5,0.2889
full_system,LLaMA 3.3 70B,59,My pie filling bubbles unevenly.,Apple Pie,baking,easy,0.4,0.375,0.75,0.46
full_system,LLaMA 3.3 70B,60,My crust blistered and formed bubbles after baking.,Blind-Baked Pie Crust,baking,easy,0.2,0.0,0.375,0.155
kg_augmented,GPT-OSS 20B,1,My hollandaise sauce is thin and won't thicken up.,Hollandaise Sauce,sauce emulsions,medium,0.38461538461538464,0.14285714285714285,0.45454545454545453,0.3019
kg_augmented,GPT-OSS 20B,2,My steak is gray and has no crust after searing.,Pan-Seared Ribeye Steak,protein cookery,easy,0.4166666666666667,0.1875,0.5555555555555556,0.3528
kg_augmented,GPT-OSS 20B,3,My chocolate ganache looks grainy and oily.,Chocolate Ganache,sauce emulsions,medium,0.0,0.3,0.6666666666666666,0.2533
kg_augmented,GPT-OSS 20B,4,My hard-boiled eggs are impossible to peel.,Hard-Boiled Eggs,protein cookery,easy,0.2,0.25,0.2,0.22
kg_augmented,GPT-OSS 20B,5,My pesto turned brown almost immediately.,Blanched Basil Pesto,sauce emulsions,easy,0.4,0.6666666666666666,0.5454545454545454,0.5358
kg_augmented,GPT-OSS 20B,6,My cookies spread into one giant flat sheet.,Chocolate Chip Cookies,baking,easy,0.2222222222222222,0.6363636363636364,0.3,0.4034
kg_augmented,GPT-OSS 20B,7,My scrambled eggs are weeping water and are rubbery.,Scrambled Eggs,protein cookery,easy,0.46153846153846156,0.4444444444444444,0.2,0.4024
kg_augmented,GPT-OSS 20B,8,My mac and cheese sauce is grainy and the cheese is clumping.,Macaroni and Cheese,starch emulsions,easy,0.38461538461538464,0.5454545454545454,0.7272727272727273,0.5175
kg_augmented,GPT-OSS 20B,9,My burgers are falling apart on the grill.,Ultra-Smashed Burger,protein cookery,easy,0.0,0.2413793103448276,0.2727272727272727,0.1511
kg_augmented,GPT-OSS 20B,10,My garlic turned bitter and black in the oil.,Spaghetti Aglio e Olio,protein cookery,easy,0.125,0.3333333333333333,0.5,0.2833
kg_augmented,GPT-OSS 20B,11,My mayonnaise won't emulsify; it's just oil and yellow liquid.,Immersion Blender Mayo,sauce emulsions,medium,0.23076923076923078,0.14285714285714285,0.5,0.2495
kg_augmented,GPT-OSS 20B,12,My chicken breast is dry and stringy.,Pan-Roasted Chicken Breast,protein cookery,medium,0.47058823529411764,0.27586206896551724,0.5,0.3986
kg_augmented,GPT-OSS 20B,13,My stir-fry is soggy and boiling in its own juice.,Vegetable Stir-Fry,protein cookery,medium,0.3333333333333333,0.14285714285714285,0.5,0.2905
kg_augmented,GPT-OSS 20B,14,My whipped cream is turning into lumpy butter.,Whipped Cream,sauce emulsions,easy,0.3333333333333333,0.2222222222222222,0.5454545454545454,0.3313
kg_augmented,GPT-OSS 20B,15,My mashed potatoes are sticky like glue.,Mashed Potatoes,baking,easy,0.2,0.18181818181818182,0.3,0.2127
kg_augmented,GPT-OSS 20B,16,My chocolate chips seized into a dry clump in the microwave.,Microwave Chocolate Ganache,sauce emulsions,easy,0.2222222222222222,0.25,0.5555555555555556,0.3
kg_augmented,GPT-OSS 20B,17,My vinaigrette separates the second I stop shaking it.,Vinaigrette,sauce emulsions,easy,0.1111111111111111,0.5,0.5833333333333334,0.3611
kg_augmented,GPT-OSS 20B,18,My rice is mushy and stuck together.,White Rice,starch cookery,easy,0.26666666666666666,0.2727272727272727,0.4,0.2958
kg_augmented,GPT-OSS 20B,19,My muffins have huge holes (tunnels) inside.,Blueberry Muffins,baking,easy,0.5555555555555556,0.4444444444444444,0.36363636363636365,0.4727
kg_augmented,GPT-OSS 20B,20,My caramel is grainy and full of sugar crystals.,Caramel Sauce,sauce emulsions,medium,0.2222222222222222,0.125,0.7,0.2789
kg_augmented,GPT-OSS 20B,21,"Chicken breast is dry, tough, and lacks the signature juicy/springy texture.",Hainanese Chicken Rice,protein cookery,medium,0.1875,0.07692307692307693,0.36363636363636365,0.1785
kg_augmented,GPT-OSS 20B,22,"Bottled black truffle is flavorless or ""rubbery"" when cooked on pizza.",Truffle & Mushroom Pizza,baking,easy,0.3333333333333333,0.6,0.2727272727272727,0.4279
kg_augmented,GPT-OSS 20B,23,"Mushroom sauce is too thin/light and lacks a rich, glossy texture.",White wine & Mushroom Sauce,sauce emulsions,easy,0.1111111111111111,0.5454545454545454,0.5454545454545454,0.3717
kg_augmented,GPT-OSS 20B,24,Curry paste is overwhelmingly bitter and borderline inedible because the white lemon pith was processed into the paste instead of just the zest.,Thai Curry Paste,ingredient prep,medium,0.4,0.10526315789473684,0.2857142857142857,0.2592
kg_augmented,GPT-OSS 20B,25,"The green curry is dark, oily, and the delicate herbal notes are drowned out after using coconut paste as a 1:1 substitute for milk.",Thai Green Curry,thai,medium,0.25,0.4375,0.0,0.275
kg_augmented,GPT-OSS 20B,26,"The Sichuan pepper provides no numbing sensation or flavor (tastes like ""dust"") even after being ground into a fine powder",Sichuan Chilli Oil,chinese,easy,0.3333333333333333,0.23076923076923078,0.1,0.2456
kg_augmented,GPT-OSS 20B,27,"The soup remains thin and watery, or the starch forms ""dumplings"" (clumps) instead of thickening the broth evenly.",Egg Drop Soup,soup,easy,0.15384615384615385,0.47058823529411764,0.25,0.2998
kg_augmented,GPT-OSS 20B,28,"Monkfish cheeks are inedibly salty and slightly ""cured"" after being left in the fridge with too much salt for too long.",Pan-Seared Monkfish Cheeks,seafood,medium,0.4166666666666667,0.4,0.3,0.3867
kg_augmented,GPT-OSS 20B,29,"The vegan ice cream has a grainy, ""oatmeal-like"" texture and a heavy, dense mouthfeel instead of being smooth and creamy.",Matcha Tofu Ice Cream,dessert,easy,0.1,0.47619047619047616,0.3,0.2905
kg_augmented,GPT-OSS 20B,30,No instant yeast,Yeasted Banana Sandwich Bread,substitution,medium,0.0,0.5714285714285714,0.2857142857142857,0.2857
kg_augmented,GPT-OSS 20B,31,"Sautéed mushrooms are rubbery, tough, and ""slimy"" instead of being tender and meaty.",Sautéed Cremini Mushrooms,ingredient prep,easy,0.3076923076923077,0.5,0.5714285714285714,0.4374
kg_augmented,GPT-OSS 20B,32,"The black sesame paste remains stuck in a crumbly, sandy texture and won't turn into a smooth, glossy liquid despite 60 minutes of processing.",Black Sesame Paste,ingredient prep,medium,0.1111111111111111,0.3333333333333333,0.1,0.1978
kg_augmented,GPT-OSS 20B,33,My pie crust cracks and breaks apart while I am rolling it out.,Classic Pie Crust,baking,medium,0.3333333333333333,0.3333333333333333,0.25,0.3167
kg_augmented,GPT-OSS 20B,34,"The cakes fail to ""bloom"" (split open) and instead result in dense, domed tops similar to standard cupcakes due to using flour instead of arrowroot powder",Vietnamese Bánh Thuẫn,baking,hard,0.5,0.3333333333333333,0.2727272727272727,0.3879
kg_augmented,GPT-OSS 20B,35,The bottom of my fruit pie is pale and soggy after baking.,Berry Pie,baking,easy,0.07692307692307693,0.18181818181818182,0.0,0.1035
kg_augmented,GPT-OSS 20B,36,My cake sank in the center after taking it out of the oven.,Vanilla Layer Cake,baking,easy,0.5,0.2857142857142857,0.0,0.3143
kg_augmented,GPT-OSS 20B,37,"The frosting is overly soft, soup-like, and fails to hold a peak after substituting 100% of the butter with cream cheese.",Swiss Meringue Buttercream,baking,medium,0.35714285714285715,0.5,0.6,0.4629
kg_augmented,GPT-OSS 20B,38,The giant octopus legs turned out tough and rubbery despite being pre-tenderized before cooking.,Grilled Giant Octopus Legs,seafood,medium,0.14285714285714285,0.3125,0.45454545454545453,0.2731
kg_augmented,GPT-OSS 20B,39,"The cookie spread is extremely grainy and ""sandy"" despite high-speed blending to the point of the mixture steaming.",Biscoff Cookie Spread,dessert,medium,0.2727272727272727,0.4666666666666667,0.36363636363636365,0.3685
kg_augmented,GPT-OSS 20B,40,"Raw onions are overpowering, causing a harsh ""sulfur"" bite and a lingering aftertaste that lasts for hours.",Pico de Gallo,ingredient prep,easy,0.2727272727272727,0.5,0.45454545454545453,0.4
kg_augmented,GPT-OSS 20B,41,"cannot find ""Lady Fingers"" in local UK/Ireland supermarkets for a Tiramisu recipe.",Tiramisu,substitution,easy,0.0,0.0625,0.0,0.025
kg_augmented,GPT-OSS 20B,42,No dry milk available,No-Knead Whole Wheat Bread,substitution,medium,0.0,0.2,0.42857142857142855,0.1657
kg_augmented,GPT-OSS 20B,43,cannot find lactose-free heavy cream and wants to know if melting butter into lactose-free half-and-half will work for ice cream.,Lactose-free Ice cream,substitution,medium,0.21428571428571427,0.2,0.6363636363636364,0.293
kg_augmented,GPT-OSS 20B,44,needs a egg substitute for potato latkes that ensures they don't fall apart during frying.,Potato Latkes,substitution,easy,0.0,0.36363636363636365,0.3333333333333333,0.2121
kg_augmented,GPT-OSS 20B,45,No vegetable oil,Whole Grain Banana Bread,substitution,medium,0.0,0.36363636363636365,0.2,0.1855
kg_augmented,GPT-OSS 20B,46,"making Manakish (Za'atar Flatbread) but has no pre-mixed Za'atar and is allergic to sumac, the primary acid component.",Manakish Bi Za'atar,substitution,medium,0.6363636363636364,0.375,0.36363636363636365,0.4773
kg_augmented,GPT-OSS 20B,47,My pie crust shrinks down the sides while baking.,Blind-Baked Pie Crust,baking,easy,0.2857142857142857,0.2222222222222222,0.25,0.2532
kg_augmented,GPT-OSS 20B,48,My blind-baked crust puffs up despite pie weights.,Blind-Baked Pie Crust,baking,medium,0.16666666666666666,0.2222222222222222,0.25,0.2056
kg_augmented,GPT-OSS 20B,49,The edges of my pie crust brown too quickly.,Double-Crust Fruit Pie,baking,easy,0.125,0.7777777777777778,0.5,0.4611
kg_augmented,GPT-OSS 20B,50,My lattice top collapsed into the filling during baking.,Lattice-Top Fruit Pie,baking,medium,0.5,0.25,0.0,0.3
kg_augmented,GPT-OSS 20B,51,My fruit pie filling never sets even after cooling.,Apple Pie,starch cookery,medium,0.125,0.125,0.0,0.1
kg_augmented,GPT-OSS 20B,52,My pie crust looks dull and pale.,Hand Pie Crust,substitution,easy,0.0,0.6666666666666666,0.75,0.4167
kg_augmented,GPT-OSS 20B,53,Bottom crust is fully baked but tastes tough.,Single-Crust Pie,baking,medium,0.16666666666666666,0.25,0.75,0.3167
kg_augmented,GPT-OSS 20B,54,My crimped edges lost their shape in the oven.,Decorative Pie Crust,baking,easy,0.4,0.3333333333333333,0.0,0.2933
kg_augmented,GPT-OSS 20B,55, My fruit boiled over and burned on the oven floor.,Berry Pie,baking,medium,0.14285714285714285,0.4444444444444444,0.0,0.2349
kg_augmented,GPT-OSS 20B,56,My pie filling is cloudy instead of glossy.,Cherry Pie,substitution,medium,0.2857142857142857,0.16666666666666666,0.0,0.181
kg_augmented,GPT-OSS 20B,57,My pie leaks butter during baking.,All-Butter Pie Crust,baking,easy,0.2,0.2857142857142857,0.5714285714285714,0.3086
kg_augmented,GPT-OSS 20B,58,The bottom crust is greasy instead of crisp.,Custard Pie,baking,medium,0.25,0.3333333333333333,0.75,0.3833
kg_augmented,GPT-OSS 20B,59,My pie filling bubbles unevenly.,Apple Pie,baking,easy,0.2,0.375,0.5,0.33
kg_augmented,GPT-OSS 20B,60,My crust blistered and formed bubbles after baking.,Blind-Baked Pie Crust,baking,easy,0.2,0.0,0.375,0.155
kg_augmented,LLaMA 3.1 8B,1,My hollandaise sauce is thin and won't thicken up.,Hollandaise Sauce,sauce emulsions,medium,0.0,0.0,0.5454545454545454,0.1091
kg_augmented,LLaMA 3.1 8B,2,My steak is gray and has no crust after searing.,Pan-Seared Ribeye Steak,protein cookery,easy,0.08333333333333333,0.0625,0.5555555555555556,0.1694
kg_augmented,LLaMA 3.1 8B,3,My chocolate ganache looks grainy and oily.,Chocolate Ganache,sauce emulsions,medium,0.3333333333333333,0.0,0.5555555555555556,0.2444
kg_augmented,LLaMA 3.1 8B,4,My hard-boiled eggs are impossible to peel.,Hard-Boiled Eggs,protein cookery,easy,0.2,0.16666666666666666,0.3,0.2067
kg_augmented,LLaMA 3.1 8B,5,My pesto turned brown almost immediately.,Blanched Basil Pesto,sauce emulsions,easy,0.3,0.25,0.2727272727272727,0.2745
kg_augmented,LLaMA 3.1 8B,6,My cookies spread into one giant flat sheet.,Chocolate Chip Cookies,baking,easy,0.0,0.09090909090909091,0.0,0.0364
kg_augmented,LLaMA 3.1 8B,7,My scrambled eggs are weeping water and are rubbery.,Scrambled Eggs,protein cookery,easy,0.0,0.2777777777777778,0.1,0.1311
kg_augmented,LLaMA 3.1 8B,8,My mac and cheese sauce is grainy and the cheese is clumping.,Macaroni and Cheese,starch emulsions,easy,0.0,0.0,0.36363636363636365,0.0727
kg_augmented,LLaMA 3.1 8B,9,My burgers are falling apart on the grill.,Ultra-Smashed Burger,protein cookery,easy,0.0,0.034482758620689655,0.0,0.0138
kg_augmented,LLaMA 3.1 8B,10,My garlic turned bitter and black in the oil.,Spaghetti Aglio e Olio,protein cookery,easy,0.125,0.1111111111111111,0.2,0.1344
kg_augmented,LLaMA 3.1 8B,11,My mayonnaise won't emulsify; it's just oil and yellow liquid.,Immersion Blender Mayo,sauce emulsions,medium,0.07692307692307693,0.0,0.25,0.0808
kg_augmented,LLaMA 3.1 8B,12,My chicken breast is dry and stringy.,Pan-Roasted Chicken Breast,protein cookery,medium,0.0,0.1724137931034483,0.2,0.109
kg_augmented,LLaMA 3.1 8B,13,My stir-fry is soggy and boiling in its own juice.,Vegetable Stir-Fry,protein cookery,medium,0.0,0.0,0.3333333333333333,0.0667
kg_augmented,LLaMA 3.1 8B,14,My whipped cream is turning into lumpy butter.,Whipped Cream,sauce emulsions,easy,0.0,0.1111111111111111,0.2727272727272727,0.099
kg_augmented,LLaMA 3.1 8B,15,My mashed potatoes are sticky like glue.,Mashed Potatoes,baking,easy,0.1,0.09090909090909091,0.2,0.1164
kg_augmented,LLaMA 3.1 8B,16,My chocolate chips seized into a dry clump in the microwave.,Microwave Chocolate Ganache,sauce emulsions,easy,0.1111111111111111,0.0,0.3333333333333333,0.1111
kg_augmented,LLaMA 3.1 8B,17,My vinaigrette separates the second I stop shaking it.,Vinaigrette,sauce emulsions,easy,0.1111111111111111,0.16666666666666666,0.08333333333333333,0.1278
kg_augmented,LLaMA 3.1 8B,18,My rice is mushy and stuck together.,White Rice,starch cookery,easy,0.13333333333333333,0.030303030303030304,0.3,0.1255
kg_augmented,LLaMA 3.1 8B,19,My muffins have huge holes (tunnels) inside.,Blueberry Muffins,baking,easy,0.1111111111111111,0.2222222222222222,0.2727272727272727,0.1879
kg_augmented,LLaMA 3.1 8B,20,My caramel is grainy and full of sugar crystals.,Caramel Sauce,sauce emulsions,medium,0.2222222222222222,0.0,0.4,0.1689
kg_augmented,LLaMA 3.1 8B,21,"Chicken breast is dry, tough, and lacks the signature juicy/springy texture.",Hainanese Chicken Rice,protein cookery,medium,0.0625,0.3076923076923077,0.09090909090909091,0.1663
kg_augmented,LLaMA 3.1 8B,22,"Bottled black truffle is flavorless or ""rubbery"" when cooked on pizza.",Truffle & Mushroom Pizza,baking,easy,0.16666666666666666,0.3,0.45454545454545453,0.2776
kg_augmented,LLaMA 3.1 8B,23,"Mushroom sauce is too thin/light and lacks a rich, glossy texture.",White wine & Mushroom Sauce,sauce emulsions,easy,0.0,0.18181818181818182,0.45454545454545453,0.1636
